left	top	width	height	conf	text	name 
1158	832	45	33	91	be	lawsresolutionso1891nort_1114.jpg
1228	832	229	43	91	impleaded,	lawsresolutionso1891nort_1114.jpg
1475	834	200	41	94	prosecute	lawsresolutionso1891nort_1114.jpg
214	889	1461	43	-1		lawsresolutionso1891nort_1114.jpg
214	890	76	33	96	and	lawsresolutionso1891nort_1114.jpg
307	889	143	33	96	defend	lawsresolutionso1891nort_1114.jpg
466	890	148	32	96	actions	lawsresolutionso1891nort_1114.jpg
630	889	74	33	96	and	lawsresolutionso1891nort_1114.jpg
723	890	140	42	96	special	lawsresolutionso1891nort_1114.jpg
879	889	250	43	96	proceedings	lawsresolutionso1891nort_1114.jpg
1141	889	41	32	96	in	lawsresolutionso1891nort_1114.jpg
1198	899	77	32	96	any	lawsresolutionso1891nort_1114.jpg
1288	892	124	36	95	court;	lawsresolutionso1891nort_1114.jpg
1429	900	90	31	95	may	lawsresolutionso1891nort_1114.jpg
1536	889	99	34	96	have	lawsresolutionso1891nort_1114.jpg
1650	899	25	24	96	a	lawsresolutionso1891nort_1114.jpg
213	946	1459	43	-1		lawsresolutionso1891nort_1114.jpg
213	957	179	23	96	common	lawsresolutionso1891nort_1114.jpg
416	946	78	33	96	seal	lawsresolutionso1891nort_1114.jpg
517	946	129	33	96	which	lawsresolutionso1891nort_1114.jpg
671	956	90	33	96	may	lawsresolutionso1891nort_1114.jpg
788	946	46	33	96	be	lawsresolutionso1891nort_1114.jpg
860	946	174	42	96	changed	lawsresolutionso1891nort_1114.jpg
1062	947	40	32	94	at	lawsresolutionso1891nort_1114.jpg
1128	946	185	42	94	pleasure,	lawsresolutionso1891nort_1114.jpg
1339	946	75	33	96	and	lawsresolutionso1891nort_1114.jpg
1440	946	98	33	96	shall	lawsresolutionso1891nort_1114.jpg
1561	946	111	41	96	have,	lawsresolutionso1891nort_1114.jpg
213	1003	1460	42	-1		lawsresolutionso1891nort_1114.jpg
213	1004	168	33	96	exercise	lawsresolutionso1891nort_1114.jpg
397	1003	76	33	96	and	lawsresolutionso1891nort_1114.jpg
490	1003	117	42	96	enjoy	lawsresolutionso1891nort_1114.jpg
624	1003	51	33	96	all	lawsresolutionso1891nort_1114.jpg
690	1004	66	32	96	the	lawsresolutionso1891nort_1114.jpg
772	1003	123	42	96	rights	lawsresolutionso1891nort_1114.jpg
911	1003	76	33	96	and	lawsresolutionso1891nort_1114.jpg
1004	1003	213	42	95	privileges,	lawsresolutionso1891nort_1114.jpg
1241	1013	160	32	96	powers,	lawsresolutionso1891nort_1114.jpg
1420	1003	253	41	96	immunities,	lawsresolutionso1891nort_1114.jpg
213	1060	1463	42	-1		lawsresolutionso1891nort_1114.jpg
213	1060	166	33	96	liberties	lawsresolutionso1891nort_1114.jpg
396	1060	77	33	96	and	lawsresolutionso1891nort_1114.jpg
489	1060	212	33	95	franchises	lawsresolutionso1891nort_1114.jpg
718	1060	184	40	96	incident,	lawsresolutionso1891nort_1114.jpg
921	1060	269	42	96	appertaining	lawsresolutionso1891nort_1114.jpg
1209	1060	76	32	96	and	lawsresolutionso1891nort_1114.jpg
1309	1060	207	42	96	belonging	lawsresolutionso1891nort_1114.jpg
1539	1062	40	32	93	to	lawsresolutionso1891nort_1114.jpg
1595	1070	81	24	91	cor-	lawsresolutionso1891nort_1114.jpg
213	1117	800	43	-1		lawsresolutionso1891nort_1114.jpg
213	1117	194	43	92	porations	lawsresolutionso1891nort_1114.jpg
424	1117	122	33	96	under	lawsresolutionso1891nort_1114.jpg
562	1117	66	33	96	the	lawsresolutionso1891nort_1114.jpg
643	1117	94	33	95	laws	lawsresolutionso1891nort_1114.jpg
754	1117	40	33	95	of	lawsresolutionso1891nort_1114.jpg
818	1117	65	33	96	the	lawsresolutionso1891nort_1114.jpg
905	1120	108	30	96	state.	lawsresolutionso1891nort_1114.jpg
213	1173	1463	556	-1		lawsresolutionso1891nort_1114.jpg
258	1173	1417	43	-1		lawsresolutionso1891nort_1114.jpg
258	1174	85	34	61	Suc.	lawsresolutionso1891nort_1114.jpg
364	1175	30	32	95	2.	lawsresolutionso1891nort_1114.jpg
423	1174	89	33	96	Said	lawsresolutionso1891nort_1114.jpg
529	1174	241	42	96	corporation	lawsresolutionso1891nort_1114.jpg
787	1174	98	33	96	shall	lawsresolutionso1891nort_1114.jpg
902	1174	44	32	96	be	lawsresolutionso1891nort_1114.jpg
963	1173	161	34	96	allowed	lawsresolutionso1891nort_1114.jpg
1141	1175	40	31	96	to	lawsresolutionso1891nort_1114.jpg
1197	1173	99	33	96	have	lawsresolutionso1891nort_1114.jpg
1312	1184	23	22	95	a	lawsresolutionso1891nort_1114.jpg
1350	1173	142	43	96	capital	lawsresolutionso1891nort_1114.jpg
1508	1173	109	34	96	stock	lawsresolutionso1891nort_1114.jpg
1633	1174	42	33	96	of	lawsresolutionso1891nort_1114.jpg
214	1230	1458	43	-1		lawsresolutionso1891nort_1114.jpg
214	1231	90	42	96	fifty	lawsresolutionso1891nort_1114.jpg
321	1231	191	33	96	thousand	lawsresolutionso1891nort_1114.jpg
529	1231	153	39	96	dollars,	lawsresolutionso1891nort_1114.jpg
701	1233	39	31	96	to	lawsresolutionso1891nort_1114.jpg
757	1231	45	33	96	be	lawsresolutionso1891nort_1114.jpg
819	1231	153	32	96	divided	lawsresolutionso1891nort_1114.jpg
991	1230	82	33	96	into	lawsresolutionso1891nort_1114.jpg
1093	1230	129	33	96	shares	lawsresolutionso1891nort_1114.jpg
1239	1230	41	33	96	of	lawsresolutionso1891nort_1114.jpg
1303	1230	89	42	96	fifty	lawsresolutionso1891nort_1114.jpg
1410	1230	139	33	96	dollars	lawsresolutionso1891nort_1114.jpg
1565	1231	107	40	96	each,	lawsresolutionso1891nort_1114.jpg
213	1287	1463	43	-1		lawsresolutionso1891nort_1114.jpg
213	1288	77	33	96	and	lawsresolutionso1891nort_1114.jpg
317	1288	66	33	96	the	lawsresolutionso1891nort_1114.jpg
410	1288	142	42	96	capital	lawsresolutionso1891nort_1114.jpg
579	1288	107	33	96	stock	lawsresolutionso1891nort_1114.jpg
715	1298	91	32	96	may	lawsresolutionso1891nort_1114.jpg
834	1287	46	34	96	be	lawsresolutionso1891nort_1114.jpg
907	1288	196	32	96	increased	lawsresolutionso1891nort_1114.jpg
1131	1287	103	33	95	from	lawsresolutionso1891nort_1114.jpg
1258	1287	94	33	95	time	lawsresolutionso1891nort_1114.jpg
1375	1289	39	31	96	to	lawsresolutionso1891nort_1114.jpg
1437	1287	107	39	96	time,	lawsresolutionso1891nort_1114.jpg
1574	1287	51	43	96	by	lawsresolutionso1891nort_1114.jpg
1651	1298	25	23	95	a	lawsresolutionso1891nort_1114.jpg
214	1345	1462	43	-1		lawsresolutionso1891nort_1114.jpg
214	1345	186	43	95	majority	lawsresolutionso1891nort_1114.jpg
428	1349	88	29	96	vote	lawsresolutionso1891nort_1114.jpg
541	1345	41	33	96	of	lawsresolutionso1891nort_1114.jpg
608	1345	274	39	96	stockholders,	lawsresolutionso1891nort_1114.jpg
909	1347	39	31	96	to	lawsresolutionso1891nort_1114.jpg
977	1355	76	32	96	any	lawsresolutionso1891nort_1114.jpg
1081	1347	162	31	96	amount	lawsresolutionso1891nort_1114.jpg
1270	1346	69	31	95	not	lawsresolutionso1891nort_1114.jpg
1366	1345	210	42	96	exceeding	lawsresolutionso1891nort_1114.jpg
1602	1355	74	23	96	one	lawsresolutionso1891nort_1114.jpg
213	1401	1462	43	-1		lawsresolutionso1891nort_1114.jpg
213	1403	150	33	96	million	lawsresolutionso1891nort_1114.jpg
379	1403	153	39	95	dollars,	lawsresolutionso1891nort_1114.jpg
551	1402	40	32	96	in	lawsresolutionso1891nort_1114.jpg
608	1402	129	33	96	shares	lawsresolutionso1891nort_1114.jpg
762	1402	41	33	96	of	lawsresolutionso1891nort_1114.jpg
827	1402	89	41	96	fifty	lawsresolutionso1891nort_1114.jpg
942	1402	139	33	96	dollars	lawsresolutionso1891nort_1114.jpg
1106	1402	109	39	96	each;	lawsresolutionso1891nort_1114.jpg
1241	1402	76	32	96	and	lawsresolutionso1891nort_1114.jpg
1343	1401	66	33	96	the	lawsresolutionso1891nort_1114.jpg
1434	1402	241	42	96	corporation	lawsresolutionso1891nort_1114.jpg
213	1458	1463	43	-1		lawsresolutionso1891nort_1114.jpg
213	1460	121	33	96	above	lawsresolutionso1891nort_1114.jpg
350	1459	152	39	96	named,	lawsresolutionso1891nort_1114.jpg
534	1469	42	23	95	or	lawsresolutionso1891nort_1114.jpg
607	1470	77	31	95	any	lawsresolutionso1891nort_1114.jpg
712	1459	107	33	96	three	lawsresolutionso1891nort_1114.jpg
847	1459	41	33	96	of	lawsresolutionso1891nort_1114.jpg
919	1460	118	39	96	them,	lawsresolutionso1891nort_1114.jpg
1071	1469	64	23	96	are	lawsresolutionso1891nort_1114.jpg
1165	1459	142	42	96	hereby	lawsresolutionso1891nort_1114.jpg
1338	1458	222	34	96	authorized	lawsresolutionso1891nort_1114.jpg
1598	1459	78	33	96	and	lawsresolutionso1891nort_1114.jpg
213	1515	1463	44	-1		lawsresolutionso1891nort_1114.jpg
213	1516	241	43	95	empowered	lawsresolutionso1891nort_1114.jpg
471	1519	40	30	96	to	lawsresolutionso1891nort_1114.jpg
528	1525	97	33	96	open	lawsresolutionso1891nort_1114.jpg
643	1515	117	34	96	books	lawsresolutionso1891nort_1114.jpg
777	1516	61	33	96	for	lawsresolutionso1891nort_1114.jpg
854	1515	194	43	96	receiving	lawsresolutionso1891nort_1114.jpg
1078	1515	274	43	96	subscriptions	lawsresolutionso1891nort_1114.jpg
1378	1517	40	31	96	to	lawsresolutionso1891nort_1114.jpg
1444	1515	64	33	96	the	lawsresolutionso1891nort_1114.jpg
1532	1515	144	43	96	capital	lawsresolutionso1891nort_1114.jpg
214	1572	1462	43	-1		lawsresolutionso1891nort_1114.jpg
214	1573	109	34	96	stock	lawsresolutionso1891nort_1114.jpg
340	1573	41	33	96	of	lawsresolutionso1891nort_1114.jpg
405	1573	81	33	96	said	lawsresolutionso1891nort_1114.jpg
513	1572	255	43	96	corporation,	lawsresolutionso1891nort_1114.jpg
794	1575	40	30	96	at	lawsresolutionso1891nort_1114.jpg
860	1573	95	32	96	such	lawsresolutionso1891nort_1114.jpg
986	1572	112	33	96	times	lawsresolutionso1891nort_1114.jpg
1121	1572	78	33	96	and	lawsresolutionso1891nort_1114.jpg
1226	1573	139	41	96	places,	lawsresolutionso1891nort_1114.jpg
1391	1572	76	33	96	and	lawsresolutionso1891nort_1114.jpg
1495	1573	61	33	95	for	lawsresolutionso1891nort_1114.jpg
1580	1572	96	34	96	such	lawsresolutionso1891nort_1114.jpg
213	1629	1463	44	-1		lawsresolutionso1891nort_1114.jpg
213	1630	162	43	96	periods,	lawsresolutionso1891nort_1114.jpg
395	1640	41	23	96	as	lawsresolutionso1891nort_1114.jpg
452	1630	93	41	96	they	lawsresolutionso1891nort_1114.jpg
562	1630	98	33	95	shall	lawsresolutionso1891nort_1114.jpg
680	1629	224	40	96	determine,	lawsresolutionso1891nort_1114.jpg
923	1630	76	32	96	and	lawsresolutionso1891nort_1114.jpg
1023	1629	123	33	96	under	lawsresolutionso1891nort_1114.jpg
1173	1630	94	32	96	such	lawsresolutionso1891nort_1114.jpg
1296	1630	102	32	96	rules	lawsresolutionso1891nort_1114.jpg
1423	1629	77	33	92	and	lawsresolutionso1891nort_1114.jpg
1526	1629	150	43	91	regula-	lawsresolutionso1891nort_1114.jpg
215	1686	592	43	-1		lawsresolutionso1891nort_1114.jpg
215	1688	101	32	96	tions	lawsresolutionso1891nort_1114.jpg
333	1697	41	23	96	as	lawsresolutionso1891nort_1114.jpg
390	1687	93	41	96	they	lawsresolutionso1891nort_1114.jpg
501	1697	91	32	96	may	lawsresolutionso1891nort_1114.jpg
608	1686	199	43	96	prescribe.	lawsresolutionso1891nort_1114.jpg
215	1743	1462	441	-1		lawsresolutionso1891nort_1114.jpg
259	1743	1417	43	-1		lawsresolutionso1891nort_1114.jpg
259	1744	85	33	8	Src.	lawsresolutionso1891nort_1114.jpg
365	1744	31	33	75	38.	lawsresolutionso1891nort_1114.jpg
424	1743	89	34	95	Said	lawsresolutionso1891nort_1114.jpg
536	1743	242	43	96	corporation	lawsresolutionso1891nort_1114.jpg
804	1753	89	32	96	may	lawsresolutionso1891nort_1114.jpg
920	1743	148	33	96	receive	lawsresolutionso1891nort_1114.jpg
1092	1743	275	42	96	subscriptions	lawsresolutionso1891nort_1114.jpg
1394	1746	39	31	96	to	lawsresolutionso1891nort_1114.jpg
1460	1743	49	33	95	its	lawsresolutionso1891nort_1114.jpg
1534	1743	142	43	96	capital	lawsresolutionso1891nort_1114.jpg
215	1800	1461	43	-1		lawsresolutionso1891nort_1114.jpg
215	1801	108	33	96	stock	lawsresolutionso1891nort_1114.jpg
341	1801	38	32	96	in	lawsresolutionso1891nort_1114.jpg
397	1801	103	40	96	cash,	lawsresolutionso1891nort_1114.jpg
520	1811	42	23	95	or	lawsresolutionso1891nort_1114.jpg
578	1800	41	33	96	in	lawsresolutionso1891nort_1114.jpg
645	1800	80	33	96	real	lawsresolutionso1891nort_1114.jpg
750	1810	41	23	96	or	lawsresolutionso1891nort_1114.jpg
819	1800	175	43	96	personal	lawsresolutionso1891nort_1114.jpg
1020	1803	194	40	96	property,	lawsresolutionso1891nort_1114.jpg
1232	1801	131	38	96	bonds,	lawsresolutionso1891nort_1114.jpg
1384	1800	227	34	96	certificates	lawsresolutionso1891nort_1114.jpg
1634	1801	42	33	96	of	lawsresolutionso1891nort_1114.jpg
215	1857	1458	42	-1		lawsresolutionso1891nort_1114.jpg
215	1858	121	40	96	stock,	lawsresolutionso1891nort_1114.jpg
366	1858	132	33	96	choses	lawsresolutionso1891nort_1114.jpg
524	1858	41	32	96	in	lawsresolutionso1891nort_1114.jpg
590	1857	141	40	96	action,	lawsresolutionso1891nort_1114.jpg
762	1857	188	40	96	material,	lawsresolutionso1891nort_1114.jpg
984	1857	206	42	96	buildings,	lawsresolutionso1891nort_1114.jpg
1224	1857	239	42	96	machinery,	lawsresolutionso1891nort_1114.jpg
1497	1857	176	41	96	services,	lawsresolutionso1891nort_1114.jpg
215	1914	1462	43	-1		lawsresolutionso1891nort_1114.jpg
215	1915	118	40	96	labor,	lawsresolutionso1891nort_1114.jpg
353	1917	224	38	96	easements,	lawsresolutionso1891nort_1114.jpg
596	1914	298	43	96	rights-of-way,	lawsresolutionso1891nort_1114.jpg
913	1915	75	32	95	and	lawsresolutionso1891nort_1114.jpg
1006	1925	76	31	95	any	lawsresolutionso1891nort_1114.jpg
1099	1915	109	32	95	other	lawsresolutionso1891nort_1114.jpg
1225	1916	182	41	96	property	lawsresolutionso1891nort_1114.jpg
1423	1925	43	22	96	or	lawsresolutionso1891nort_1114.jpg
1488	1914	124	43	96	rights	lawsresolutionso1891nort_1114.jpg
1634	1914	43	34	96	of	lawsresolutionso1891nort_1114.jpg
216	1971	1460	44	-1		lawsresolutionso1891nort_1114.jpg
216	1974	192	41	96	property,	lawsresolutionso1891nort_1114.jpg
428	1982	103	32	95	upon	lawsresolutionso1891nort_1114.jpg
548	1972	96	32	95	such	lawsresolutionso1891nort_1114.jpg
661	1973	101	31	96	rates	lawsresolutionso1891nort_1114.jpg
778	1972	76	32	96	and	lawsresolutionso1891nort_1114.jpg
871	1981	103	32	95	upon	lawsresolutionso1891nort_1114.jpg
992	1972	95	32	96	such	lawsresolutionso1891nort_1114.jpg
1113	1974	118	31	96	terms	lawsresolutionso1891nort_1114.jpg
1256	1982	42	22	96	as	lawsresolutionso1891nort_1114.jpg
1325	1971	80	33	95	said	lawsresolutionso1891nort_1114.jpg
1432	1971	244	43	96	corporation	lawsresolutionso1891nort_1114.jpg
216	2022	1461	49	-1		lawsresolutionso1891nort_1114.jpg
216	2040	91	31	96	may	lawsresolutionso1891nort_1114.jpg
324	2029	226	33	96	determine:	lawsresolutionso1891nort_1114.jpg
574	2028	203	40	96	Provided,	lawsresolutionso1891nort_1114.jpg
797	2022	86	39	96	that	lawsresolutionso1891nort_1114.jpg
898	2038	50	23	96	no	lawsresolutionso1891nort_1114.jpg
965	2028	254	43	96	subscription	lawsresolutionso1891nort_1114.jpg
1236	2028	31	33	96	is	lawsresolutionso1891nort_1114.jpg
1289	2031	39	30	95	to	lawsresolutionso1891nort_1114.jpg
1352	2028	46	33	96	be	lawsresolutionso1891nort_1114.jpg
1421	2028	89	43	96	paid	lawsresolutionso1891nort_1114.jpg
1535	2028	40	33	96	in	lawsresolutionso1891nort_1114.jpg
1599	2038	78	32	96	any	lawsresolutionso1891nort_1114.jpg
217	2085	1460	43	-1		lawsresolutionso1891nort_1114.jpg
217	2086	109	33	96	other	lawsresolutionso1891nort_1114.jpg
354	2096	88	32	96	way	lawsresolutionso1891nort_1114.jpg
469	2086	96	33	96	than	lawsresolutionso1891nort_1114.jpg
588	2085	41	33	96	in	lawsresolutionso1891nort_1114.jpg
656	2085	103	40	96	cash,	lawsresolutionso1891nort_1114.jpg
786	2088	137	39	96	except	lawsresolutionso1891nort_1114.jpg
950	2085	51	42	96	by	lawsresolutionso1891nort_1114.jpg
1018	2085	66	33	95	the	lawsresolutionso1891nort_1114.jpg
1110	2087	159	31	96	consent	lawsresolutionso1891nort_1114.jpg
1297	2085	41	33	96	of	lawsresolutionso1891nort_1114.jpg
1360	2095	23	23	96	a	lawsresolutionso1891nort_1114.jpg
1408	2085	184	43	96	majority	lawsresolutionso1891nort_1114.jpg
1621	2085	56	42	96	(in	lawsresolutionso1891nort_1114.jpg
216	2142	554	42	-1		lawsresolutionso1891nort_1114.jpg
216	2143	119	41	96	stock)	lawsresolutionso1891nort_1114.jpg
354	2143	41	33	96	of	lawsresolutionso1891nort_1114.jpg
418	2143	65	33	96	the	lawsresolutionso1891nort_1114.jpg
499	2142	271	34	93	stockholders.	lawsresolutionso1891nort_1114.jpg
215	2198	1463	442	-1		lawsresolutionso1891nort_1114.jpg
261	2198	1415	35	-1		lawsresolutionso1891nort_1114.jpg
261	2200	84	33	82	Src.	lawsresolutionso1891nort_1114.jpg
365	2199	32	34	95	4.	lawsresolutionso1891nort_1114.jpg
425	2200	99	32	96	That	lawsresolutionso1891nort_1114.jpg
546	2199	205	33	96	whenever	lawsresolutionso1891nort_1114.jpg
774	2199	67	32	96	the	lawsresolutionso1891nort_1114.jpg
861	2209	86	22	94	sum	lawsresolutionso1891nort_1114.jpg
971	2199	41	32	94	of	lawsresolutionso1891nort_1114.jpg
1036	2199	75	33	95	five	lawsresolutionso1891nort_1114.jpg
1135	2199	192	33	96	thousand	lawsresolutionso1891nort_1114.jpg
1351	2199	140	33	95	dollars	lawsresolutionso1891nort_1114.jpg
1515	2198	41	33	95	in	lawsresolutionso1891nort_1114.jpg
1584	2199	92	33	96	cash	lawsresolutionso1891nort_1114.jpg
215	2253	1461	45	-1		lawsresolutionso1891nort_1114.jpg
215	2267	42	23	96	or	lawsresolutionso1891nort_1114.jpg
280	2257	41	32	94	in	lawsresolutionso1891nort_1114.jpg
345	2267	76	31	94	any	lawsresolutionso1891nort_1114.jpg
445	2256	95	33	95	kind	lawsresolutionso1891nort_1114.jpg
564	2256	41	33	96	of	lawsresolutionso1891nort_1114.jpg
628	2258	182	40	96	property	lawsresolutionso1891nort_1114.jpg
833	2256	162	33	96	allowed	lawsresolutionso1891nort_1114.jpg
1020	2258	38	31	96	to	lawsresolutionso1891nort_1114.jpg
1083	2256	45	33	96	be	lawsresolutionso1891nort_1114.jpg
1152	2256	179	42	96	accepted	lawsresolutionso1891nort_1114.jpg
1355	2256	40	32	96	in	lawsresolutionso1891nort_1114.jpg
1421	2253	81	36	96	lieu	lawsresolutionso1891nort_1114.jpg
1519	2256	41	33	96	of	lawsresolutionso1891nort_1114.jpg
1583	2256	93	33	96	cash	lawsresolutionso1891nort_1114.jpg
215	2312	1461	43	-1		lawsresolutionso1891nort_1114.jpg
215	2314	99	33	96	shall	lawsresolutionso1891nort_1114.jpg
330	2314	98	32	96	have	lawsresolutionso1891nort_1114.jpg
452	2313	96	33	96	been	lawsresolutionso1891nort_1114.jpg
571	2312	219	34	96	subscribed	lawsresolutionso1891nort_1114.jpg
815	2315	39	30	96	to	lawsresolutionso1891nort_1114.jpg
879	2313	64	33	96	the	lawsresolutionso1891nort_1114.jpg
967	2313	141	42	96	capital	lawsresolutionso1891nort_1114.jpg
1132	2313	108	34	96	stock	lawsresolutionso1891nort_1114.jpg
1264	2313	41	33	96	of	lawsresolutionso1891nort_1114.jpg
1329	2312	82	34	95	said	lawsresolutionso1891nort_1114.jpg
1434	2313	242	42	96	corporation	lawsresolutionso1891nort_1114.jpg
215	2369	1461	49	-1		lawsresolutionso1891nort_1114.jpg
215	2371	66	33	96	the	lawsresolutionso1891nort_1114.jpg
298	2370	82	34	92	said	lawsresolutionso1891nort_1114.jpg
397	2372	240	41	92	corporators	lawsresolutionso1891nort_1114.jpg
653	2370	98	33	96	shall	lawsresolutionso1891nort_1114.jpg
771	2369	74	34	96	call	lawsresolutionso1891nort_1114.jpg
868	2380	23	22	96	a	lawsresolutionso1891nort_1114.jpg
914	2370	170	42	96	meeting	lawsresolutionso1891nort_1114.jpg
1110	2370	41	33	96	of	lawsresolutionso1891nort_1114.jpg
1175	2370	64	33	96	the	lawsresolutionso1891nort_1114.jpg
1266	2370	232	33	96	subscribers	lawsresolutionso1891nort_1114.jpg
1526	2372	40	31	96	to	lawsresolutionso1891nort_1114.jpg
1593	2369	83	49	96	said	lawsresolutionso1891nort_1114.jpg
215	2426	1461	43	-1		lawsresolutionso1891nort_1114.jpg
215	2428	120	39	96	stock,	lawsresolutionso1891nort_1114.jpg
355	2430	40	30	95	at	lawsresolutionso1891nort_1114.jpg
411	2428	95	32	95	such	lawsresolutionso1891nort_1114.jpg
521	2427	94	33	95	time	lawsresolutionso1891nort_1114.jpg
631	2426	77	34	95	and	lawsresolutionso1891nort_1114.jpg
724	2427	108	42	96	place	lawsresolutionso1891nort_1114.jpg
848	2427	77	32	96	and	lawsresolutionso1891nort_1114.jpg
942	2437	50	23	96	on	lawsresolutionso1891nort_1114.jpg
1009	2427	95	33	96	such	lawsresolutionso1891nort_1114.jpg
1127	2427	127	33	96	notice	lawsresolutionso1891nort_1114.jpg
1270	2437	42	23	96	as	lawsresolutionso1891nort_1114.jpg
1335	2427	93	41	95	they	lawsresolutionso1891nort_1114.jpg
1451	2437	92	32	96	may	lawsresolutionso1891nort_1114.jpg
1566	2427	110	33	96	deem	lawsresolutionso1891nort_1114.jpg
216	2483	1462	43	-1		lawsresolutionso1891nort_1114.jpg
216	2485	204	40	95	sufficient,	lawsresolutionso1891nort_1114.jpg
439	2484	77	34	96	and	lawsresolutionso1891nort_1114.jpg
